File_name,Reference_transcript ,Language,google_speech_transcription,google_speech_wer,google_speech_slang_score,slang_google_speech_transcription,slang_google_speech_wer,slang_google_speech_slang_score,indic_wav2vec_transcription,indic_wav2vec_wer,indic_wav2vec_slang_score,slang_indic_wav2vec_transcription,slang_indic_wav2vec_wer,slang_indic_wav2vec_slang_score,audio_links
04dac829-11a3-4603-ac5b-7eccedf930da,i would like to view my transaction history ,en-IN,i would like to view my transaction history,0.0,1.0,i would like to view my transaction history,0.0,1.0,i would like to view my transaction history,0.0,1.0,i would like to view my transaction history,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/04dac829-11a3-4603-ac5b-7eccedf930da.wav
4e5a8848-12d6-4f5a-93a1-24b24c2ba16a,3400 ha,en-IN,3400,0.5,1.0,3400,0.5,1.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4e5a8848-12d6-4f5a-93a1-24b24c2ba16a.wav
4e167b82-26e6-4101-8e41-c7679ff25e42,show offers related to credit card ,en-IN,still offers related to credit card,0.16666666666666666,0.5,still offers related to credit card,0.16666666666666666,0.5,offers related to credit card,0.16666666666666666,0.5,offers related to credit card,0.16666666666666666,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/4e167b82-26e6-4101-8e41-c7679ff25e42.wav
04f5bc31-3f4a-464e-96e6-498897dfc064,scan and pay for milk 21 rupees ,en-IN,scanning people milk 21 rupees,0.5714285714285714,0.5,scanning people milk 21 rupees,0.5714285714285714,0.5,can pay for milk rupees,0.42857142857142855,0.25,can pay for milk rupees,0.42857142857142855,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/04f5bc31-3f4a-464e-96e6-498897dfc064.wav
4fb46350-1381-4b6a-a551-f334baf2fe25,ask sourab to send me back 1500 rupees ,en-IN,i thought up to send me back fifteen hundred rupees,0.625,0.4,i thought up to send me back fifteen hundred rupees,0.625,0.4,or to send me back rupees,0.375,0.19999999999999996,or to send me back rupees,0.375,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/4fb46350-1381-4b6a-a551-f334baf2fe25.wav
4fc29e5a-b2af-4fee-8afc-7226399f1670,request 250 rupees vamsika ,en-IN,from chicago,1.0,0.33333333333333337,from chicago,1.0,0.33333333333333337,request,0.75,0.5,request,0.75,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/4fc29e5a-b2af-4fee-8afc-7226399f1670.wav
5a560442-1cfb-41d6-973b-cf39359c3a44,send 205 rupees to abhay,en-IN,send to alert 5 rupees to buy,0.8,0.33333333333333337,send to alert 5 rupees to buy,0.8,0.33333333333333337,send rupees to buy,0.4,0.25,send rupees to buy,0.4,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/5a560442-1cfb-41d6-973b-cf39359c3a44.wav
5ac59aab-8573-4ec4-8940-0c89ffe5f753,please open the QR scanner of 1000 rupees,en-IN,please open the qr scanner thousand rupees,0.25,1.0,please open the qr scanner 1000 rupees,0.125,1.0,please open the scanner of thousand rupees,0.25,0.5,please open the scanner of thousand rupees,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/5ac59aab-8573-4ec4-8940-0c89ffe5f753.wav
5b5f8eb1-d973-4b1a-b949-573923f8fbf5,send 300 to vijay ,en-IN,send 302g,0.75,0.25,send 302g,0.75,0.25,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5b5f8eb1-d973-4b1a-b949-573923f8fbf5.wav
5b328f38-a362-457b-bc11-31385fad4957,how to approve the payment from swiggy ,en-IN,how to approve the payment from swiggy,0.0,1.0,how to approve the payment from swiggy,0.0,1.0,how to approve the payment from sige,0.14285714285714285,1.0,how to approve the payment from sige,0.14285714285714285,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/5b328f38-a362-457b-bc11-31385fad4957.wav
5b273272-7fb7-4d44-b12e-5b072f74dbd8,please pay 50k to ,en-IN,please pay 50k,0.25,0.6666666666666667,please pay 50k,0.25,0.6666666666666667,please pay,0.5,0.0,please pay,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5b273272-7fb7-4d44-b12e-5b072f74dbd8.wav
5d535657-1c83-4567-bffe-c3ab8110a311,request 5000 from ankitha ,en-IN,request 5000 from on keto,0.5,0.6,request 5000 from on keto,0.5,0.6,request from eta,0.5,0.5,request from eta,0.5,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/5d535657-1c83-4567-bffe-c3ab8110a311.wav
5d758930-9d2e-4119-b267-f99776f935c4,approve rahul request of 500 rupees,en-IN,abdul raul rodriguez of fender bass,0.8333333333333334,0.0,abdul raul rodriguez of fender bass,0.8333333333333334,0.0,rahul's request of free,0.6666666666666666,0.0,rahul's request of free,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5d758930-9d2e-4119-b267-f99776f935c4.wav
5f058554-6678-4591-98b2-c393d4584fd0,please approve my current payments ,en-IN,please approve my current payments,0.0,1.0,please approve my current payments,0.0,1.0,please approve my current payments,0.0,1.0,please approve my current payments,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/5f058554-6678-4591-98b2-c393d4584fd0.wav
5fee4bba-ecfc-47c0-994b-a1f7fca4139f,request 10k as salary from ,en-IN,request 10ks salary from,0.4,0.75,request 10ks salary from,0.4,0.75,request as salary from,0.2,0.75,request as salary from,0.2,0.75,https://storage.googleapis.com/slang-audio-test-data/audio/5fee4bba-ecfc-47c0-994b-a1f7fca4139f.wav
5fee4bba-ecfc-47c0-994b-a1f7fca4139f,make  a payment through QR code ,en-IN,request 10ks salary from,1.0,0.0,request 10ks salary from,1.0,0.0,request as salary from,1.0,0.0,request as salary from,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5fee4bba-ecfc-47c0-994b-a1f7fca4139f.wav
6a671119-733b-437f-863b-9f0c32ef5566,send rupee 102.50 paise to pandya sathya prakash,en-IN,send repeat 100 250 peso,0.875,0.19999999999999996,send repeat 100 250 peso,0.875,0.19999999999999996,and areas,1.0,0.0,and areas,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6a671119-733b-437f-863b-9f0c32ef5566.wav
6adffa31-7a57-4003-abe2-79a1a8341e8a,send rupee 5000 to amitash bhaiya,en-IN,send rupees 5000 to amazon shoe by year,0.8333333333333334,0.6,send rupees 5000 to amazon shoe by year,0.8333333333333334,0.6,to measure,0.8333333333333334,0.5,to measure,0.8333333333333334,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/6adffa31-7a57-4003-abe2-79a1a8341e8a.wav
6b78947d-a4a0-459c-b720-344165c95d08,send 5000 to,en-IN,send 5002,0.6666666666666666,0.25,send 5002,0.6666666666666666,0.25,and to,0.6666666666666666,0.6666666666666667,and to,0.6666666666666666,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/6b78947d-a4a0-459c-b720-344165c95d08.wav
6c6e4b76-dbe6-49ef-ad63-a3a2655ae750,request sharda,en-IN,request,0.5,0.5,request,0.5,0.5,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6c6e4b76-dbe6-49ef-ad63-a3a2655ae750.wav
6e924144-088a-44c3-bc41-9ac15a21494d,show my bank balance ,en-IN,show my bank balance,0.0,1.0,show my bank balance,0.0,1.0,so my bank balance,0.25,0.5,so my bank balance,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/6e924144-088a-44c3-bc41-9ac15a21494d.wav
6f8bd742-17eb-4f5e-8681-30853809516f,credit 44000 to myself ,en-IN,credit 44000 to myself,0.0,1.0,credit 44000 to myself,0.0,1.0,credit to myself,0.25,0.75,credit to myself,0.25,0.75,https://storage.googleapis.com/slang-audio-test-data/audio/6f8bd742-17eb-4f5e-8681-30853809516f.wav
06fa0bf2-5fd9-441c-9758-ea0b3aa7bc4f,can i have 10000 to pay my bills from nagi,en-IN,can i have 10000 to pay my bills from nagy,0.1,1.0,can i have 10000 to pay my bills from nagy,0.1,1.0,can i have 10000 to pay my bills from age,0.1,1.0,can i have 10000 to pay my bills from age,0.1,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/06fa0bf2-5fd9-441c-9758-ea0b3aa7bc4f.wav
7adf4727-05cf-4b25-af41-b3036373d4a6,approve vijay's 200 rupees,en-IN,approved with chase 200 rupees,0.75,1.0,approved with chase 200 rupees,0.75,1.0,rupees,0.75,0.0,rupees,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7adf4727-05cf-4b25-af41-b3036373d4a6.wav
7b9b6adb-df30-4a23-85c3-043428bd971c,show my bank balance ,en-IN,show my bank balance,0.0,1.0,show my bank balance,0.0,1.0,so my bank balance,0.25,0.5,so my bank balance,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/7b9b6adb-df30-4a23-85c3-043428bd971c.wav
7c387e93-e9bf-4cee-b6c4-2bc7bfe1273d,can you gift 200 rupees voucher to abc,en-IN,do abc,0.875,0.0,do abc,0.875,0.0,can you give 200 rupees or to abc,0.25,0.5,can you give 200 rupees or to abc,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/7c387e93-e9bf-4cee-b6c4-2bc7bfe1273d.wav
7cb48268-4fc5-455e-9af9-b5d223369844,pay my dth bill,en-IN,pay my dth bill,0.0,1.0,pay my dth bill,0.0,1.0,my th bill,0.5,0.33333333333333337,my th bill,0.5,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/7cb48268-4fc5-455e-9af9-b5d223369844.wav
07d41c83-b759-462a-9e11-b614f7dbed3b,send 305 to giri,en-IN,send 3052 geary,0.75,0.19999999999999996,send 3052 geary,0.75,0.19999999999999996,send gid,0.75,0.25,send gid,0.75,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/07d41c83-b759-462a-9e11-b614f7dbed3b.wav
07d310d5-bfd9-49c2-a35a-59648815cb4c,place a request to receive money from abhi,en-IN,abby,1.0,0.0,abby,1.0,0.0,as a request to receive money from,0.25,0.75,as a request to receive money from,0.25,0.75,https://storage.googleapis.com/slang-audio-test-data/audio/07d310d5-bfd9-49c2-a35a-59648815cb4c.wav
7ebaaa10-3c29-4cf7-80fe-b68cabf2ad68,transaction history ,en-IN,transaction history,0.0,1.0,transaction history,0.0,1.0,transaction history,0.0,1.0,transaction history,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/7ebaaa10-3c29-4cf7-80fe-b68cabf2ad68.wav
7ec089e6-b575-46ec-a600-efeee431a442,send 100 rupees to ajay,en-IN,700 rupees to a j,0.8,0.33333333333333337,700 rupees to a j,0.8,0.33333333333333337,rupees to again,0.6,0.0,rupees to again,0.6,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7ec089e6-b575-46ec-a600-efeee431a442.wav
7ed0ed67-c281-4545-a525-c53058176dfd,i would like to view my balance ,en-IN,i would like to view my balance,0.0,1.0,i would like to view my balance,0.0,1.0,i would like to view my balance,0.0,1.0,i would like to view my balance,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/7ed0ed67-c281-4545-a525-c53058176dfd.wav
7f4bb526-5aad-416b-b51e-4adcf31565bf,pay my electricity bill,en-IN,pay my electricity bill,0.0,1.0,pay my electricity bill,0.0,1.0,my electricity bill,0.25,0.6666666666666667,my electricity bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/7f4bb526-5aad-416b-b51e-4adcf31565bf.wav
8a7836ad-133e-448e-adc5-c12f48bceed1,scan and send 5000 rupees,en-IN,scan and send 5000 rupees,0.0,1.0,scan and send 5000 rupees,0.0,1.0,and send rupees,0.4,0.0,and send rupees,0.4,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8a7836ad-133e-448e-adc5-c12f48bceed1.wav
8aa41632-9e5b-4fbf-b15c-f2f6785814ad,water bill amounting to 800 rupees please pay,en-IN,water bill amounting to 800 degrees please play,0.25,0.0,water bill amounting to 800 degrees please play,0.25,0.0,water will amounting to rupees please pay,0.25,0.5,water will amounting to rupees please pay,0.25,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/8aa41632-9e5b-4fbf-b15c-f2f6785814ad.wav
8abad27f-3197-4962-8b36-3df5a38fa91c,200,en-IN,200,0.0,1.0,200,0.0,1.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8abad27f-3197-4962-8b36-3df5a38fa91c.wav
8b01cfdd-84e3-44ab-b56b-521fc8e61537,shanthi,en-IN,shoddy,1.0,0.0,shoddy,1.0,0.0,,1.0,0.0,,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8b01cfdd-84e3-44ab-b56b-521fc8e61537.wav
8be9e9f6-1322-460c-9692-eefabb679586,ask abhay to send 150 rupees for sharing the shatl cost,en-IN,ask ebay to send 150 rupees for sharing the shuttle cost,0.18181818181818182,0.6666666666666667,ask ebay to send 150 rupees for sharing the shuttle cost,0.18181818181818182,0.6666666666666667,to send rupees for sharing the shuttle cost,0.36363636363636365,0.16666666666666663,to send rupees for sharing the shuttle cost,0.36363636363636365,0.16666666666666663,https://storage.googleapis.com/slang-audio-test-data/audio/8be9e9f6-1322-460c-9692-eefabb679586.wav
8d807f75-637a-428b-8c04-1957f4bc27d7,please show my transaction history ,en-IN,please show my transaction history,0.0,1.0,please show my transaction history,0.0,1.0,please show my transaction history,0.0,1.0,please show my transaction history,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/8d807f75-637a-428b-8c04-1957f4bc27d7.wav
8fe2538a-bfad-4d94-9735-5513c8550933,ask sourab to send me 1500 rupees,en-IN,i sort of to send me 1500 rupees,0.42857142857142855,0.4,i sort of to send me 1500 rupees,0.42857142857142855,0.4,so to send me rupees,0.42857142857142855,0.19999999999999996,so to send me rupees,0.42857142857142855,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/8fe2538a-bfad-4d94-9735-5513c8550933.wav
9a1c1765-87c0-4c19-802b-a9ee7f1cbcf8,request 450 from adithi,en-IN,request for 50 from adt,0.75,0.33333333333333337,request for 50 from adt,0.75,0.33333333333333337,request from,0.5,0.5,request from,0.5,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/9a1c1765-87c0-4c19-802b-a9ee7f1cbcf8.wav
9a1d943e-0888-4f62-9ddb-3ffb495d8af5,pay 600 rupees as water bill,en-IN,basics andrew pcs water bill,0.6666666666666666,0.6666666666666667,basics andrew pcs water bill,0.6666666666666666,0.6666666666666667,rupees as water bill,0.3333333333333333,0.6666666666666667,rupees as water bill,0.3333333333333333,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/9a1d943e-0888-4f62-9ddb-3ffb495d8af5.wav
9bc77d30-e7a0-4ce6-b8a4-59f4a6867570,approv payment request from bigbasket,en-IN,approve payment request from big basket,0.6,1.0,approve payment request from big basket,0.6,1.0,approve payment request from big basket,0.6,1.0,approve payment request from big basket,0.6,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/9bc77d30-e7a0-4ce6-b8a4-59f4a6867570.wav
9c3fb163-aac6-41c1-bbab-3e9343f55ed0,donate 600 rupee to pmkr fund ,en-IN,donate 6000 piece 2 pm care fund,0.8333333333333334,0.0,donate 6000 piece 2 pm care fund,0.8333333333333334,0.0,rupees care fund,0.8333333333333334,0.0,rupees care fund,0.8333333333333334,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9c3fb163-aac6-41c1-bbab-3e9343f55ed0.wav
9c6f4102-08ca-4792-8eb3-3eeaa6aa0e9a,give sheka 2 rupees ,en-IN,to do to rupees,0.75,0.25,to do to rupees,0.75,0.25,high res rupees,0.75,0.0,high res rupees,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9c6f4102-08ca-4792-8eb3-3eeaa6aa0e9a.wav
9cb88481-aa8c-4437-aadf-d3f0c37ae1ba,QR code scanner,en-IN,q r code scanner,0.6666666666666666,1.0,q r code scanner,0.6666666666666666,1.0,qr code scanner,0.0,1.0,qr code scanner,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/9cb88481-aa8c-4437-aadf-d3f0c37ae1ba.wav
9d75f8ba-7dad-424d-819f-089f76235613,check any offers are there ,en-IN,chicken and waffles are there,0.6,1.0,chicken and waffles are there,0.6,1.0,check any offers are there,0.0,1.0,check any offers are there,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/9d75f8ba-7dad-424d-819f-089f76235613.wav
09d898b9-4674-4f11-8a91-d48acc379f59,IPO,en-IN,ibo,1.0,1.0,ibo,1.0,1.0,to,1.0,0.0,to,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/09d898b9-4674-4f11-8a91-d48acc379f59.wav
9e8bd001-b498-4ef5-9ee1-66763b0b2dd8,view recent IPOs,en-IN,view the recent ipos,0.3333333333333333,1.0,view the recent ipos,0.3333333333333333,1.0,the recent ipos,0.3333333333333333,0.0,the recent ipos,0.3333333333333333,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9e8bd001-b498-4ef5-9ee1-66763b0b2dd8.wav
9ea4ebfd-ef20-49db-a6d6-e0afb81a526a,scan and send 500 rupees,en-IN,scan and send 500 rupees,0.0,1.0,scan and send 500 rupees,0.0,1.0,scan and send rupees,0.2,0.5,scan and send rupees,0.2,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/9ea4ebfd-ef20-49db-a6d6-e0afb81a526a.wav
9ebb9920-4762-4e28-8114-cb1d7bfa6752,show me some offers,en-IN,show me some outfits,0.25,1.0,show me some outfits,0.25,1.0,show me some offers,0.0,1.0,show me some offers,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/9ebb9920-4762-4e28-8114-cb1d7bfa6752.wav
12a0a816-6695-4ae3-a029-da45b1f408ec,donate 200 rupees to pm care fund for corona relief,en-IN,donate two thousand rupees to pmk fun for coronavirus relief,0.6,0.33333333333333337,donate 2000 rupees to pmk fun for coronavirus relief,0.5,0.33333333333333337,rupees to care fund for corona relief,0.3,0.0,rupees to care fund for corona relief,0.3,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/12a0a816-6695-4ae3-a029-da45b1f408ec.wav
13c57d6a-6cf3-4ffa-8a3d-2df3c11937d6,send 1500 to sourab for laSt night party share ,en-IN,send 1500 to sodom or last night party shirt,0.3333333333333333,0.5,send 1500 to sodom or last night party shirt,0.3333333333333333,0.5,and to sarab for last night party share,0.3333333333333333,0.4,and to sarab for last night party share,0.3333333333333333,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/13c57d6a-6cf3-4ffa-8a3d-2df3c11937d6.wav
15e43389-63ed-44fa-adcc-55495f3246c8,pay my sbi credit card bill,en-IN,pay my sdi credit card bill,0.16666666666666666,1.0,pay my sdi credit card bill,0.16666666666666666,1.0,my credit card bill,0.3333333333333333,0.6666666666666667,my credit card bill,0.3333333333333333,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/15e43389-63ed-44fa-adcc-55495f3246c8.wav
15facba4-a3d2-4089-b630-a944b062d666,please donate 1100 rupees ,en-IN,please donate 1100 rupees,0.0,1.0,please donate 1100 rupees,0.0,1.0,please donate rupees,0.25,0.0,please donate rupees,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/15facba4-a3d2-4089-b630-a944b062d666.wav
16b15a86-45f6-458f-87f2-56df43907aea,29 november please send shekab 200 ,en-IN,29th november please send the chicago 200,0.5,0.5,29th november please send the chicago 200,0.5,0.5,november please send seat,0.5,0.0,november please send seat,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/16b15a86-45f6-458f-87f2-56df43907aea.wav
16ce223d-feba-4f8b-b2a5-828ebc848163,can i check the offers available,en-IN,can i check the offer 7-eleven,0.3333333333333333,1.0,can i check the offer 711,0.3333333333333333,0.5,can i check the offers available,0.0,1.0,can i check the offers available,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/16ce223d-feba-4f8b-b2a5-828ebc848163.wav
18a50e6b-7b67-4fee-b74e-33ce1fb6ad76,donate 1000 rupees to nanhi pari,en-IN,donate 1000 rupees to nannyberry,0.3333333333333333,0.6,donate 1000 rupees to nannyberry,0.3333333333333333,0.6,and rupees to anybody,0.6666666666666666,0.0,and rupees to anybody,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/18a50e6b-7b67-4fee-b74e-33ce1fb6ad76.wav
19e00b9c-a0df-44a9-8d60-476362deb552,i want to see balance of all my accounts,en-IN,i want to see balance of all my account,0.1111111111111111,1.0,i want to see balance of all my account,0.1111111111111111,1.0,i want to see balance of all my accounts,0.0,1.0,i want to see balance of all my accounts,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/19e00b9c-a0df-44a9-8d60-476362deb552.wav
20bf994c-405d-497a-b58d-b890ce1fec94,send 2000 rupees to giri,en-IN,send two hundred rupees to,0.6,0.4,send 200 rupees to,0.4,0.4,rupees,0.8,0.0,rupees,0.8,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/20bf994c-405d-497a-b58d-b890ce1fec94.wav
20c72f20-c7b1-4b81-bfa8-8d5e49c673b9,1000 from jagan ,en-IN,1009 jaguar,1.0,0.0,1009 jaguar,1.0,0.0,from,0.6666666666666666,0.5,from,0.6666666666666666,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/20c72f20-c7b1-4b81-bfa8-8d5e49c673b9.wav
20f5ba09-4811-44af-95a1-72a51c371fb9,approved pending payment from croma ,en-IN,approve pending payment from chroma,0.4,1.0,approve pending payment from chroma,0.4,1.0,approve bending payment from chroma,0.6,1.0,approve bending payment from chroma,0.6,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/20f5ba09-4811-44af-95a1-72a51c371fb9.wav
21bffd39-0eb3-462a-8929-bb5d1dc97bfb,send 500 dollars to vijay ,en-IN,send 500 to easy,0.4,0.33333333333333337,send 500 to easy,0.4,0.33333333333333337,dollars,0.8,0.0,dollars,0.8,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/21bffd39-0eb3-462a-8929-bb5d1dc97bfb.wav
21e34151-dddc-4d8f-b4dc-87cc7f0776e3,show my current balance of punjab national bank account,en-IN,show me current balance of punjab national bank account,0.1111111111111111,1.0,show me current balance of punjab national bank account,0.1111111111111111,1.0,current balance of punjab national bank account,0.2222222222222222,0.5,current balance of punjab national bank account,0.2222222222222222,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/21e34151-dddc-4d8f-b4dc-87cc7f0776e3.wav
22b348e4-7f9f-44de-a9ff-d095999857a7,pay water and electricity bill,en-IN,pay water and electricity bill,0.0,1.0,pay water and electricity bill,0.0,1.0,water and electricity bill,0.2,0.6666666666666667,water and electricity bill,0.2,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/22b348e4-7f9f-44de-a9ff-d095999857a7.wav
22d503e1-cec0-4e55-8980-281e4564abc6,make a bill payment to bescom ,en-IN,make a bill payment to bescom,0.0,1.0,make a bill payment to bescom,0.0,1.0,make a bill payment to become,0.16666666666666666,1.0,make a bill payment to become,0.16666666666666666,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/22d503e1-cec0-4e55-8980-281e4564abc6.wav
22dc3bc7-e7b7-4aef-a204-73a11c1a8204,how to scan QR code ,en-IN,how to scan qr code,0.0,1.0,how to scan qr code,0.0,1.0,how to scan qr code,0.0,1.0,how to scan qr code,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/22dc3bc7-e7b7-4aef-a204-73a11c1a8204.wav
22fce8d0-b733-4fd9-8d9b-b1d77c5ef57a,pay my telephone bill,en-IN,pay my telephone bill,0.0,1.0,pay my telephone bill,0.0,1.0,my telephone bill,0.25,0.6666666666666667,my telephone bill,0.25,0.6666666666666667,https://storage.googleapis.com/slang-audio-test-data/audio/22fce8d0-b733-4fd9-8d9b-b1d77c5ef57a.wav
23d727b1-6d2e-4df9-a9ce-42146b7ba72f,show me payment offers ,en-IN,show me payment offers,0.0,1.0,show me payment offers,0.0,1.0,show me payment offers,0.0,1.0,show me payment offers,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/23d727b1-6d2e-4df9-a9ce-42146b7ba72f.wav
26a4961b-78e3-410d-9ccc-c76d7b1edaaf,send 2500 rupees to raji,en-IN,send 2500 rupees to reggie,0.2,0.6,send 2500 rupees to reggie,0.2,0.6,send rupees to age,0.4,0.25,send rupees to age,0.4,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/26a4961b-78e3-410d-9ccc-c76d7b1edaaf.wav
27df5089-e882-40e3-b310-00b43e324ddd,recharge my phone for 479 in airtel,en-IN,4479 paul pinner tell,1.0,0.0,4479 paul pinner tell,1.0,0.0,one final,1.0,0.0,1 final,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/27df5089-e882-40e3-b310-00b43e324ddd.wav
27f58f21-03c6-4439-93b7-e48636382cce,send 100 rupees to my mother ,en-IN,send 100 rupees to my mother,0.0,1.0,send 100 rupees to my mother,0.0,1.0,send rupees to my mother,0.16666666666666666,0.5,send rupees to my mother,0.16666666666666666,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/27f58f21-03c6-4439-93b7-e48636382cce.wav
28c82b6f-d940-4e94-bb8b-6a17ea9efbe8,transaction history ,en-IN,transaction history,0.0,1.0,transaction history,0.0,1.0,transaction history,0.0,1.0,transaction history,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/28c82b6f-d940-4e94-bb8b-6a17ea9efbe8.wav
31c223ab-761b-4a25-8288-d8f46ca7849f,approve payment for television ,en-IN,approve payment for television,0.0,1.0,approve payment for television,0.0,1.0,approved payment for television,0.25,0.0,approved payment for television,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/31c223ab-761b-4a25-8288-d8f46ca7849f.wav
32c622a9-3d7b-452f-ad40-e69e99c98842,5541 account balance tell me ,en-IN,5541 account balance tell me,0.0,1.0,5541 account balance tell me,0.0,1.0,account balance tell me,0.2,1.0,account balance tell me,0.2,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/32c622a9-3d7b-452f-ad40-e69e99c98842.wav
33c33756-170d-49bb-99c2-cb4c98acc18f,send 200 to abhay for badminton game,en-IN,send 200 to a bear for badminton game,0.2857142857142857,0.5,send 200 to a bear for badminton game,0.2857142857142857,0.5,and to be for barrington game,0.5714285714285714,0.4,and to be for barrington game,0.5714285714285714,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/33c33756-170d-49bb-99c2-cb4c98acc18f.wav
35c3ae2b-d0e2-4e82-afa6-2977af133597,show me all the active ipos,en-IN,show me all the active ipos,0.0,1.0,show me all the active ipos,0.0,1.0,show me all the active ipos,0.0,1.0,show me all the active ipos,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/35c3ae2b-d0e2-4e82-afa6-2977af133597.wav
36a83333-61cd-40a3-8c92-dfeade9d4655,open QR code scanner ,en-IN,open qr code scanner,0.0,1.0,open qr code scanner,0.0,1.0,and qr code scanner,0.25,1.0,and qr code scanner,0.25,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/36a83333-61cd-40a3-8c92-dfeade9d4655.wav
38b4295b-664b-4db0-8b22-0fff3fd1a3ad,please open a QR to receive 500 from the amitha subaya ,en-IN,please open a qr scanner to receive 500 rupees from amazon shoe by year,0.5454545454545454,0.25,please open a qr scanner to receive 500 rupees from amazon shoe by year,0.5454545454545454,0.25,please open a scanner to receive 500 rupees from mit cube,0.45454545454545453,0.25,please open a scanner to receive 500 rupees from mit cube,0.45454545454545453,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/38b4295b-664b-4db0-8b22-0fff3fd1a3ad.wav
